bike_station_id,yelp_id,venue_name,category,address,distance,price,rating,total_ratings
4591,zLBmNC_uNqkeVZDvbGW7iw,Slackwater - Salt Lake City,Pizza,684 S 500 W,274.8790424027859,2.0,4.6,562
4591,Cp83E-7HKrIGFfD5a4U3FQ,evo Hotel Crown Bar,Bars,660 S 400th W,287.56830794746054,,4.0,1
4591,78zR_lurEsQaE1fZRv7SOg,Melancholy,Wine Bars,556 S Gale St,330.74255769735,,5.0,1
4591,XoN1n1_LgWzPmpJGqPCO-Q,Club X,Dance Clubs,445 S 400 W,386.44284781477626,2.0,3.8,5
4591,oR5m2Yn5lRX22MLyJnMnUQ,Kiitos Brewing,Breweries,608 W 700th S,388.4758508689644,2.0,4.6,141
4591,sSLN1cetv8Fc5_UVihwjMg,Woodbine Food Hall And Bar,Pizza,545 W 700 S,404.32157950699167,2.0,4.5,43
4591,UZ5Jx_ZC-O3GY7pf15nVpw,Drift Lounge,Lounges,545 W 700 S,404.32157950699167,,5.0,4
4591,ugXyTpgOxNXBBllc1YoZaQ,Bewilder Brewing,Pubs,445 S 400th W,407.11271157239884,,4.2,145
4591,2iHo3JHkOUx5XVHtg_vvkg,Lo-Fi Cafe,Dive Bars,445 S 400th W,424.34637991301014,,1.0,1
4591,o61YFtgc7uekFG_w7GFUAA,Level Crossing Brewing Company,Pizza,550 S 300 W,456.4071035161639,2.0,4.5,41
4591,uBcEwotALCbFaYhINueLTQ,Bad Caddy Golf Lounge,Golf,451 S 300th W,578.8917842689472,,4.5,11
4591,kBg8OcEowAYuF20Bft_tmw,Legends Sports Pub,American,677 S 200th W,786.4823357252945,2.0,3.6,253
4591,8cgpzIB6jLgNcC2xVvo68A,Dubaiut,Lounges,180 W 400th S,874.9975946834038,,2.3,3
4591,iho_nJ1rcUMPrrMReUyBAg,Ibiza Ultra-Lounge,Dance Clubs,180W 400S,882.6905407425043,,2.4,14
4591,dwQGXdt3RGyQv-5kGnTEjw,Red Beryl Kitchen & Bar,Bars,110 West 600 S,882.8494944775063,,2.0,2
4591,My7GXsJj_8xVomfNgPiDrw,Clouseau's,Bars,DoubleTree Suites By Hilton Salt Lake City,889.2893052857746,,0.0,0
4591,MzRcdPXdaQwagUfdWlxVlw,Bar 110 West,Bars,DoubleTree Suites By Hilton Salt Lake City,889.2893052857746,,4.0,3
4591,MZf0yru8BmIAyGOfBZniNw,Brewvies Cinema Pub,Cinema,677 S 200th W,898.2688473506192,2.0,3.7,326
4591,M8AA09gEzKlSdCoCbHRUqw,The Moose Lounge,Dance Clubs,180 W 400th S,979.0139235451752,2.0,2.2,27
4591,i-5idxuSe775AJ1bLaWohQ,Caffé Molise,Italian,404 S West Temple,989.6046476084751,3.0,4.0,941
4591,xplneaOOWVZRHKCrvOctMw,Maxwell's Little Bar,Sports Bars,328 W 200 S,994.2311636027534,,0.0,0
4591,K8uK3gIlf0NlNQXfLmzJWw,Weathered Waves,Bars,158 S Rio Grande St,1001.8958556638916,,3.0,2
4591,vpJMA8D8oFzoWVuChlpnSw,Club Try-Angles,Gay Bars,251 W 900 S,1004.0100176755578,1.0,3.0,48
4591,KT8sIEg-M8ohNWmXSjrGjQ,BTG Wine Bar,Wine Bars,404 S West Temple,1004.4218134268158,2.0,4.1,297
4591,9wQrgGa6M6Us7IQYjFKIkw,Beer Zombies,Cocktail Bars,153 Rio Grande St,1014.4965842134513,,2.7,28
4591,78UyP0sFX_30cCw1fZ5upg,Poplar Street Pub,Pubs,242 S 200th W,1019.8323140854702,2.0,3.4,248
4591,98i7iJ00xIm0qDytcrQGMA,Zest Kitchen & Bar,Gluten-Free,275 S 200th W,1024.8512952144195,2.0,4.3,1143
4591,Zn5X8C_6YtskhjODT9wUxA,The Bruce Scottish Pub,Sports Bars,169 S Rio Grande St,1030.801001030559,,3.1,17
4591,HqymTJou4vGqyD4JG7a52w,Carson Kitchen,New American,241 W 200th S,1059.1222362445494,2.0,4.3,531
4591,5WyJFpmkjX5cGkDSC7X79Q,Lucky H Bar & Grille,Steakhouses,500 S Main St,1060.2162120682424,2.0,3.7,97
4591,nQNWzOXVPz1InB0QtorUbg,Wasatch Sports Bar,Sports Bars,500 S Main St,1072.7064121868045,2.0,0.0,0
4591,tfgk5GJzoFaqNB9JQz_uGA,Dave & Buster's Salt Lake City,Arcades,140 S Rio Grande St,1076.5811161444487,2.0,3.0,312
4591,kRRn8aWc_8FX-SoupV4HmQ,Sky SLC,Venues & Event Spaces,149 Pierpont Ave,1095.5267699552971,2.0,2.7,120
4591,NxxMJl4nyelgy7w1ZK3juw,Trellis,Lounges,149 Pierpont Ave,1095.5267699552971,,5.0,1
4591,x3bBfBbfsF_GGG1UZ5spGA,Gracie's,Bars,326 S West Temple St,1095.9905183688966,2.0,3.2,727
4591,Iu2HchNKblA3i_t9KPdm9w,The Pearl,Bars,917 S 200 W,1119.5968194693212,2.0,4.4,89
4591,ONPKOX1HBi7N7zlLPynWjg,Bar Nohm,Bars,165 W 900 S,1130.452792221758,2.0,4.5,130
4591,EPQrCOnTdoXJtR3aVMRXPA,Water Witch,Cocktail Bars,163 W 900th S,1140.0085230786206,2.0,4.2,151
4591,vJJ6enMnFiArmq5ImiLI-A,Spritz!,Cocktail Bars,110 W 300th S,1141.687377471494,,5.0,2
4591,eHldIMxNfWwJGYr_oqrvLg,Toro Rosa,Tapas/Small Plates,110 W 300th S,1142.9418990423667,,2.7,7
4591,0V4ozXqsyYJZUSsOhg-wFA,Spritz,Bars,110 W Broadway,1143.6835334192253,,0.0,0
4591,h8NVshzGqSNmELmvBbsYHg,Patrick's Pub,Pubs,163 W 200th S,1154.0239379503614,1.0,3.5,65
4591,xj-q4cgY0UE2x6ITCc-0XQ,Laziz Kitchen,Middle Eastern,912 Jefferson St W,1156.088409290716,2.0,4.2,481
4591,_5h0U_19I7m4oEsg6_8Dhg,The Sun Trapp,Gay Bars,102 S 600th W,1156.7411870170267,1.0,3.4,91
4591,ded8BT8XlT-rugGBngUk7A,Van Ryder,Bars,131 S 300th W,1162.3171623642088,,3.4,132
4591,xW9YrUvq2NZpJTiYnYKLfQ,HK Brewing Collective / Han's Kombucha ,Kombucha,370 Aspen Ave,1163.8869032651476,2.0,4.7,31
4591,59j4KCvUrPE1VXBKNI8SkQ,Scion Cider Bar,Wine Bars,916 Jefferson St W,1167.8082938124062,2.0,4.7,26
4591,No1xcC39LZkBr42lYx1ssA,The Complex,Bars,536 West 100 S,1169.6282919331775,2.0,2.5,100
4591,aHD4hYX_XYjUr3eaH9Crkw,Adelaide Urban Brasserie,Desserts,131 S 300th W,1176.8106395868924,,4.1,88
4591,T98wzZBB1KfwhlzOm346mA,Soundwell,Bars,149 W 200 S,1179.9660795086008,,3.6,24
2737,m-7rn9RWSK4Ep8hjilyPqQ,Beerhive Pub,Pubs,128 S Main St,31.412682073326096,2.0,4.0,504
2737,Nvh-7Lh34TrJMPE2uuQkRQ,Boomerangs,Irish Pub,160 S Main St,65.69724327175258,1.0,3.3,106
2737,PNYLg_bYTvuuA17GMWK3LA,Tin Angel at the Eccles Theater,New American,131 S Main St,76.15367429610966,2.0,4.2,468
2737,25tX-u_519LRI1KVNbVkwg,Ruin,Lounges,159 S Main St,82.56657975820318,2.0,4.3,168
2737,5xS9pkX8s0PaQUl5ade2VA,Mi Buena Vida Slc,Mexican,170 S Main St,113.30843009337607,,5.0,1
2737,fNh4RzaUdgmXz1H3I9rN3A,O'shucks Bar & Grill,Bars,22 E 100th S,116.12848223234822,2.0,3.4,126
2737,zDzIgE1arDxc8phZXRZ36g,The Capital Grille,Steakhouses,40 E 100th S,161.21603111218906,3.0,4.6,160
2737,XDUlenDAc_hy7FesXFbeTg,Ivy & Varley,Bars,55 W 100th S,165.53262976732123,2.0,4.1,436
2737,9HkX5SV_vuuFc5A6bxKBeQ,The Vault,Cocktail Bars,202 S Main St,173.14615416968834,,0.0,0
2737,Jub_y8NMVt1MMw6S4NGzHw,Brio Italian Grille,Italian,80 S Regent St,183.1901000554421,2.0,3.3,467
2737,DJYuzDKS__pFhf7Ogf5h_w,Varley,Cocktail Bars,63 W 100th S,184.0981872797259,2.0,4.0,96
2737,DB862rqt1NTTxA6ZW1Lkmw,HandoSake,Sushi Bars,222 S Main St,192.52573763249683,,4.9,13
2737,pjfuKmUeJkWg_s1EcI98mw,The Red Door,Cocktail Bars,57 West 200 S,202.4339258080182,2.0,3.9,181
2737,a4_paFAxVFUQwShxnCIFPg,The Vault,Cocktail Bars,25 W 200th S,235.676746429443,3.0,3.5,26
2737,x78hPktla-cp6Swjdk4leg,Destinations,Lounges,75 South West Temple,239.198699905684,2.0,4.5,4
2737,t1EBdC_OVz4ejzVBD5MbMg,Contribution Cocktail Lounge,Bars,170 S W Temple St,259.2049884374775,,4.0,6
2737,8N9wVU3ndGDCMRBQe0WDUQ,Homecoming Southern Kitchen & Bar,Southern,77 W 200th S,263.11889022281343,,2.4,62
2737,U-DeCR_5xax4KvfX20zmgg,Spencer's For Steaks and Chops Salt Lake City,Steakhouses,255 S West Temple,312.0076360181864,4.0,3.4,318
2737,CjWP56XbGSxXUN-iTULgEg,Coterie,Coffee & Tea,69 E Gallivan Ave,327.7634169676851,,4.7,3
2737,305sr-HT796zcCw56s50vw,the people lounge,Lounges,268 S Main St,327.99612770229214,,5.0,1
2737,YqRg1CJC3fLrq-yKrhTf4g,From Scratch,Pizza,62 E Gallivan Ave,340.53301046604145,2.0,3.8,574
2737,qzrbChgQYKUTP8FLWaai8g,La cevicheria,Cocktail Bars,123 E 200 S,352.47613895628166,,4.3,52
2737,3IytuITEv_kYmi_cwgda0Q,Monarca Dining,Mexican,268 S State St,384.14097107916797,2.0,4.2,199
2737,2LkEMs70jiYQj7-FBnIasA,Karma,Dance Clubs,122 Pierpont Ave,391.91761122922327,,1.0,3
2737,GUtSRSRTWB7CpRHXZNvFTw,Neutral Ground,Southern,122 Pierpont Ave,392.0938228656723,,4.7,54
2737,-ZrkUsV1EL_z1oEV5kG1Iw,Lake Effect,Cocktail Bars,155 W 200 S,408.26955107601964,2.0,4.0,690
2737,T98wzZBB1KfwhlzOm346mA,Soundwell,Bars,149 W 200 S,411.5081463071641,,3.6,24
2737,uL4uShSRncvS1niYtNcviA,Studio at Soundwell,Pizza,149 W 200th S,412.1752133824008,,4.7,6
2737,LG74oPpPHqzqaHojcRz2eA,Junior's Tavern,Pubs,30 E 300th S,413.27727469932177,1.0,3.6,70
2737,waeVSp5-OT4gV8cysQ_PiA,Bar X,Bars,155 E 200th S,430.93773255293115,2.0,3.8,259
2737,i-HvyjGBKREEMLQoNxH0RQ,Cheers To You,Dive Bars,315 S Main St,434.5108129464272,1.0,2.4,291
2737,TztukoGDLX6ObjpRZxj83g,The Temerario Club,Cocktail Bars,315 S Main St,434.5108129464272,,0.0,0
2737,eHldIMxNfWwJGYr_oqrvLg,Toro Rosa,Tapas/Small Plates,110 W 300th S,437.6315410125647,,2.7,7
2737,0V4ozXqsyYJZUSsOhg-wFA,Spritz,Bars,110 W Broadway,437.79895881342014,,0.0,0
2737,vJJ6enMnFiArmq5ImiLI-A,Spritz!,Cocktail Bars,110 W 300th S,438.25609272151974,,5.0,2
2737,Ia5kPx5MQv5GE6YuLqQkow,Beer Bar,Beer Bar,161 E 200th S,438.84720953024856,2.0,3.6,236
2737,h8NVshzGqSNmELmvBbsYHg,Patrick's Pub,Pubs,163 W 200th S,443.4859783963031,1.0,3.5,65
2737,abjd66viIwdfSgfuRzG15w,Back Door,Cocktail Bars,152 E 200th S,444.63642609751764,,4.7,30
2737,gWtVOApXq3xaA9Y-iAMgUA,London Belle,Bars,321 Main St,445.9702445646435,2.0,4.1,308
2737,iC07-jSfyOWxKBqYH658kw,White Horse,Cocktail Bars,325 S Main St,450.71012907570247,2.0,4.5,1320
2737,nLbU-vTYioOwhOcH6dlBmw,Johnny's On Second,Dive Bars,165 E 200th S,454.2516977815279,1.0,3.2,90
2737,pfyNG7R2Dcc0iSf5R1RaCg,Whiskey Street,New American,323 S Main St,456.0142707017834,2.0,4.1,1521
2737,gtFuq1rgDf0aZvb6-ilaSA,999 Steuben’s Uptown,Diners,323 S Main St,456.5643143573826,,0.0,0
2737,bi6808iXrFRq34IANN27mw,Sayonara,Bars,324 S State St,459.8072425291898,,4.0,27
2737,JfgI0_6DFtopbLxz1HZ5Ew,Bodega,New American,331 S Main St,473.5212902674586,3.0,4.0,399
2737,kRRn8aWc_8FX-SoupV4HmQ,Sky SLC,Venues & Event Spaces,149 Pierpont Ave,477.62510453747416,2.0,2.7,120
2737,NxxMJl4nyelgy7w1ZK3juw,Trellis,Lounges,149 Pierpont Ave,477.62510453747416,,5.0,1
2737,8L-HMfOdOh5qFTAb1iEBig,Franklin Ave. Cocktails & Kitchen,New American,231 S Edison St,478.4364317773316,2.0,4.5,368
2737,Frp6dBCSLduGI3C4g4HlaA,Felt Bar & Eatery,Bars,341 S Main St,496.66228342564244,,4.6,26
2737,u9SeSgmY4Sp_8VOxpVEg_g,Market Street Oyster Bar,Seafood,54 W Market St,501.1392079401456,,3.1,23
2255,AqBFC8FO4d8ZgvzxgmG0Yw,Aker Restaurant & Lounge,Japanese,9 Exchange Pl,33.91780423198342,,4.4,27
2255,MfWhf5QUkIGa0K71ZDALXQ,Alibi Bar & Place,Cocktail Bars,369 Main St,42.880532264053635,,4.3,69
2255,Frp6dBCSLduGI3C4g4HlaA,Felt Bar & Eatery,Bars,341 S Main St,53.27947303307622,,4.6,26
2255,JfgI0_6DFtopbLxz1HZ5Ew,Bodega,New American,331 S Main St,63.15862641163401,3.0,4.0,399
2255,7L_6rqps1q9cc5xzcrJOHQ,Quarters Arcade Bar,Arcades,5 E 400 S,68.76066464150328,2.0,4.1,128
2255,mUE1umy9_SSdQ6DWDx1txA,The Green Room Bar,Bars,17 E 400th S,77.4552858993476,,4.7,3
2255,gtFuq1rgDf0aZvb6-ilaSA,999 Steuben’s Uptown,Diners,323 S Main St,80.83109750179794,,0.0,0
2255,pfyNG7R2Dcc0iSf5R1RaCg,Whiskey Street,New American,323 S Main St,84.13649440248095,2.0,4.1,1521
2255,iC07-jSfyOWxKBqYH658kw,White Horse,Cocktail Bars,325 S Main St,86.71021342113352,2.0,4.5,1320
2255,z6b-cD0C02lZvekHa5nYng,The Exchange by Twist,Dance Clubs,32 E Exchange Pl,87.15245342275747,,3.7,11
2255,gWtVOApXq3xaA9Y-iAMgUA,London Belle,Bars,321 Main St,91.30157297587635,2.0,4.1,308
2255,i-HvyjGBKREEMLQoNxH0RQ,Cheers To You,Dive Bars,315 S Main St,103.00183362773492,1.0,2.4,291
2255,TztukoGDLX6ObjpRZxj83g,The Temerario Club,Cocktail Bars,315 S Main St,103.00183362773492,,0.0,0
2255,2bgBc5SGrQmo8_-KK4sXTw,The Green Pig Pub,Pubs,31 E 400th S,107.67098000431379,2.0,3.5,520
2255,LG74oPpPHqzqaHojcRz2eA,Junior's Tavern,Pubs,30 E 300th S,154.98917993332603,1.0,3.6,70
2255,u9SeSgmY4Sp_8VOxpVEg_g,Market Street Oyster Bar,Seafood,54 W Market St,167.23616853600436,,3.1,23
2255,ljtoxT5rX7lXE0Ml9G0xqg,New Yorker Restaurant,Salad,60 W Market St,171.99467773719718,,5.0,1
2255,byuB02qXyR861-rtEuYdrg,Earth & Stones,Cocktail Bars,63 E Exchange Pl,184.88437272419455,,0.0,0
2255,x8mf2Ixfr40uoHXvZmR0AA,International Bar,Dive Bars,342 S State St,193.1822755479688,,3.2,15
2255,kCgiEvykn9oTU9m5KB2FsQ,Chakra Lounge,Lounges,364 S State St,203.68740443897678,2.0,3.2,41
2255,rIL_fyYGWK2uclDGnVSBBw,Shades Taproom and Grill,Bars,366 S State St,204.63843756821888,,2.8,19
2255,BepHhNEtg5QeSPPQ64-COA,Wasted Space Bar,Dive Bars,342 S State St,209.19103314614472,1.0,2.6,46
2255,305sr-HT796zcCw56s50vw,the people lounge,Lounges,268 S Main St,218.17198358983288,,5.0,1
2255,bi6808iXrFRq34IANN27mw,Sayonara,Bars,324 S State St,227.7067080156907,,4.0,27
2255,dxrEsRtpgFnSuJKzBsd-Yg,Jackalope Lounge,Lounges,372 S State St,247.50649201805064,1.0,3.4,49
2255,YqRg1CJC3fLrq-yKrhTf4g,From Scratch,Pizza,62 E Gallivan Ave,259.58282097337263,2.0,3.8,574
2255,x3bBfBbfsF_GGG1UZ5spGA,Gracie's,Bars,326 S West Temple St,289.5409782042477,2.0,3.2,727
2255,3IytuITEv_kYmi_cwgda0Q,Monarca Dining,Mexican,268 S State St,296.36618108901325,2.0,4.2,199
2255,CjWP56XbGSxXUN-iTULgEg,Coterie,Coffee & Tea,69 E Gallivan Ave,301.7329406115584,,4.7,3
2255,KT8sIEg-M8ohNWmXSjrGjQ,BTG Wine Bar,Wine Bars,404 S West Temple,302.97609347466334,2.0,4.1,297
2255,i-5idxuSe775AJ1bLaWohQ,Caffé Molise,Italian,404 S West Temple,317.7955828916361,3.0,4.0,941
2255,DB862rqt1NTTxA6ZW1Lkmw,HandoSake,Sushi Bars,222 S Main St,348.3018825010004,,4.9,13
2255,0V4ozXqsyYJZUSsOhg-wFA,Spritz,Bars,110 W Broadway,354.06118004132946,,0.0,0
2255,U-DeCR_5xax4KvfX20zmgg,Spencer's For Steaks and Chops Salt Lake City,Steakhouses,255 S West Temple,355.58937459591635,4.0,3.4,318
2255,eHldIMxNfWwJGYr_oqrvLg,Toro Rosa,Tapas/Small Plates,110 W 300th S,357.7242917233142,,2.7,7
2255,vJJ6enMnFiArmq5ImiLI-A,Spritz!,Cocktail Bars,110 W 300th S,360.5322016374176,,5.0,2
2255,9HkX5SV_vuuFc5A6bxKBeQ,The Vault,Cocktail Bars,202 S Main St,378.47833976800734,,0.0,0
2255,0YoRuIj79Tdqx-Nm8sCRAQ,Copper Common,Bars,111 E Broadway,386.8011403852885,2.0,3.7,240
2255,pjfuKmUeJkWg_s1EcI98mw,The Red Door,Cocktail Bars,57 West 200 S,400.4480425693468,2.0,3.9,181
2255,a4_paFAxVFUQwShxnCIFPg,The Vault,Cocktail Bars,25 W 200th S,402.0357670045563,3.0,3.5,26
2255,8N9wVU3ndGDCMRBQe0WDUQ,Homecoming Southern Kitchen & Bar,Southern,77 W 200th S,412.3293884857569,,2.4,62
2255,M8AA09gEzKlSdCoCbHRUqw,The Moose Lounge,Dance Clubs,180 W 400th S,424.148165711852,2.0,2.2,27
2255,5xS9pkX8s0PaQUl5ade2VA,Mi Buena Vida Slc,Mexican,170 S Main St,438.6812386687999,,5.0,1
2255,MvK7NjpOlgNhjj63w_PBOg,In-Room Dining,Breakfast & Brunch,555 Main St,443.1050156771833,,0.0,0
2255,lOm20zP6RueTymVpQYhqXg,The Gibson Lounge,Lounges,555 S Main St,443.1880895648277,3.0,3.8,16
2255,gCluZNRUuGvK0Bpkm6Hk3w,Laurel Brasserie & Bar,Bars,555 S Main St,444.5959555460936,2.0,3.8,171
2255,XjBwJcAVN-ADNFcncJXSdw,Lobby Lounge,Lounges,555 Main St,445.57777552560754,3.0,4.3,21
2255,2LkEMs70jiYQj7-FBnIasA,Karma,Dance Clubs,122 Pierpont Ave,450.79314683202466,,1.0,3
2255,GUtSRSRTWB7CpRHXZNvFTw,Neutral Ground,Southern,122 Pierpont Ave,451.85225720431407,,4.7,54
2255,iho_nJ1rcUMPrrMReUyBAg,Ibiza Ultra-Lounge,Dance Clubs,180W 400S,453.5854460530543,,2.4,14
7607,YrhJreG6mFKrwDEciXz0Ew,Handlebar,Bars,751 N 300th W,601.7895825977256,2.0,4.0,145
7607,Ak-WCrPx4MWez8-xRXnKJA,Koyote,Ramen,551 W 400th N,698.3806651418327,,4.4,93
7607,xXOnDF2zdJmxnMySpAzgqA,Flanker Kitchen And Sporting Club,Sports Bars,6 N Rio Grande St,1240.0840031764537,,3.4,208
7607,5Pxm4IvAfUEscXhIdvEVng,Asher Adams,Cocktail Bars,2 S 400th W,1266.132858113705,,0.0,0
7607,b9TCIL_VoazciTKnMmt9Ng,Copper Canyon Grill House And Tavern,New American,215 W South Temple,1279.9370899042462,2.0,2.7,102
7607,-XLvo4RB8JMszJluvL9e-w,Seabird,Cocktail Bars,400 W 100th S,1327.5173118424584,,4.3,26
7607,uQ8C9Ea_ryUIqZVLqYnOlg,Fleming’s Prime Steakhouse & Wine Bar,Steakhouses,20 S 400th W,1343.120663594119,3.0,4.0,548
7607,4zeHtY4U2F-AWgRfv3rgvw,The Break Sports Grill Downtown SLC,Sports Bars,140 S 300th W,1499.8387650035,2.0,3.8,70
7607,x78hPktla-cp6Swjdk4leg,Destinations,Lounges,75 South West Temple,1526.6253625285922,2.0,4.5,4
7607,TRnsmsvxV5lfKVbU3smWXA,Garage On Beck,Bars,1199 Beck St,1539.2572273948797,2.0,4.0,457
7607,No1xcC39LZkBr42lYx1ssA,The Complex,Bars,536 West 100 S,1571.7847998598222,2.0,2.5,100
7607,DJYuzDKS__pFhf7Ogf5h_w,Varley,Cocktail Bars,63 W 100th S,1590.0764993198736,2.0,4.0,96
7607,XDUlenDAc_hy7FesXFbeTg,Ivy & Varley,Bars,55 W 100th S,1594.569468888651,2.0,4.1,436
7607,Jub_y8NMVt1MMw6S4NGzHw,Brio Italian Grille,Italian,80 S Regent St,1646.6341955175783,2.0,3.3,467
7607,_5h0U_19I7m4oEsg6_8Dhg,The Sun Trapp,Gay Bars,102 S 600th W,1681.2354139359818,1.0,3.4,91
7607,fNh4RzaUdgmXz1H3I9rN3A,O'shucks Bar & Grill,Bars,22 E 100th S,1695.4670723754664,2.0,3.4,126
7607,zDzIgE1arDxc8phZXRZ36g,The Capital Grille,Steakhouses,40 E 100th S,1720.856144266532,3.0,4.6,160
7607,UdQ3uv-jgv4mx0jLJf80jw,Citizens Cocktails & Kitchen,Cocktail Bars,33 S 300 E,1989.4617156384625,,4.2,22
4527,_5h0U_19I7m4oEsg6_8Dhg,The Sun Trapp,Gay Bars,102 S 600th W,135.7574738580979,1.0,3.4,91
4527,No1xcC39LZkBr42lYx1ssA,The Complex,Bars,536 West 100 S,159.9408182039366,2.0,2.5,100
4527,tfgk5GJzoFaqNB9JQz_uGA,Dave & Buster's Salt Lake City,Arcades,140 S Rio Grande St,360.8246019228479,2.0,3.0,312
4527,-XLvo4RB8JMszJluvL9e-w,Seabird,Cocktail Bars,400 W 100th S,375.4456503080839,,4.3,26
4527,uQ8C9Ea_ryUIqZVLqYnOlg,Fleming’s Prime Steakhouse & Wine Bar,Steakhouses,20 S 400th W,399.60886572655716,3.0,4.0,548
4527,xXOnDF2zdJmxnMySpAzgqA,Flanker Kitchen And Sporting Club,Sports Bars,6 N Rio Grande St,402.11143202130694,,3.4,208
4527,K8uK3gIlf0NlNQXfLmzJWw,Weathered Waves,Bars,158 S Rio Grande St,415.3127753636524,,3.0,2
4527,5Pxm4IvAfUEscXhIdvEVng,Asher Adams,Cocktail Bars,2 S 400th W,452.12213146067637,,0.0,0
4527,9wQrgGa6M6Us7IQYjFKIkw,Beer Zombies,Cocktail Bars,153 Rio Grande St,459.4896826676741,,2.7,28
4527,Zn5X8C_6YtskhjODT9wUxA,The Bruce Scottish Pub,Sports Bars,169 S Rio Grande St,499.6064194662735,,3.1,17
4527,xplneaOOWVZRHKCrvOctMw,Maxwell's Little Bar,Sports Bars,328 W 200 S,691.0990854017236,,0.0,0
4527,4zeHtY4U2F-AWgRfv3rgvw,The Break Sports Grill Downtown SLC,Sports Bars,140 S 300th W,694.9451236056478,2.0,3.8,70
4527,ded8BT8XlT-rugGBngUk7A,Van Ryder,Bars,131 S 300th W,761.02394644952,,3.4,132
4527,aHD4hYX_XYjUr3eaH9Crkw,Adelaide Urban Brasserie,Desserts,131 S 300th W,780.1420700321694,,4.1,88
4527,YLF93K9312IwDhfYRsvrdw,Rico Brand,Mexican,945 West Folsom Ave,855.4823160607489,,2.4,7
4527,b9TCIL_VoazciTKnMmt9Ng,Copper Canyon Grill House And Tavern,New American,215 W South Temple,863.9174933614897,2.0,2.7,102
4527,HqymTJou4vGqyD4JG7a52w,Carson Kitchen,New American,241 W 200th S,911.9571300140929,2.0,4.3,531
4527,78UyP0sFX_30cCw1fZ5upg,Poplar Street Pub,Pubs,242 S 200th W,1023.3676036842198,2.0,3.4,248
4527,Ak-WCrPx4MWez8-xRXnKJA,Koyote,Ramen,551 W 400th N,1078.9091981060672,,4.4,93
4527,-ZrkUsV1EL_z1oEV5kG1Iw,Lake Effect,Cocktail Bars,155 W 200 S,1088.7663608403523,2.0,4.0,690
4527,h8NVshzGqSNmELmvBbsYHg,Patrick's Pub,Pubs,163 W 200th S,1091.0614825902555,1.0,3.5,65
4527,2iHo3JHkOUx5XVHtg_vvkg,Lo-Fi Cafe,Dive Bars,445 S 400th W,1096.1368814653729,,1.0,1
4527,XoN1n1_LgWzPmpJGqPCO-Q,Club X,Dance Clubs,445 S 400 W,1098.1954266852235,2.0,3.8,5
4527,ugXyTpgOxNXBBllc1YoZaQ,Bewilder Brewing,Pubs,445 S 400th W,1109.5645288692212,,4.2,145
4527,uL4uShSRncvS1niYtNcviA,Studio at Soundwell,Pizza,149 W 200th S,1117.0818479050674,,4.7,6
4527,T98wzZBB1KfwhlzOm346mA,Soundwell,Bars,149 W 200 S,1120.305303626972,,3.6,24
4527,98i7iJ00xIm0qDytcrQGMA,Zest Kitchen & Bar,Gluten-Free,275 S 200th W,1121.4154745157962,2.0,4.3,1143
4527,kRRn8aWc_8FX-SoupV4HmQ,Sky SLC,Venues & Event Spaces,149 Pierpont Ave,1154.478290549608,2.0,2.7,120
4527,NxxMJl4nyelgy7w1ZK3juw,Trellis,Lounges,149 Pierpont Ave,1154.478290549608,,5.0,1
4527,t1EBdC_OVz4ejzVBD5MbMg,Contribution Cocktail Lounge,Bars,170 S W Temple St,1191.0622105060945,,4.0,6
4527,GUtSRSRTWB7CpRHXZNvFTw,Neutral Ground,Southern,122 Pierpont Ave,1195.7661607427362,,4.7,54
4527,2LkEMs70jiYQj7-FBnIasA,Karma,Dance Clubs,122 Pierpont Ave,1196.756553458968,,1.0,3
4527,x78hPktla-cp6Swjdk4leg,Destinations,Lounges,75 South West Temple,1224.5287504702824,2.0,4.5,4
4527,M8AA09gEzKlSdCoCbHRUqw,The Moose Lounge,Dance Clubs,180 W 400th S,1230.2443946031938,2.0,2.2,27
4527,uBcEwotALCbFaYhINueLTQ,Bad Caddy Golf Lounge,Golf,451 S 300th W,1234.0791588782934,,4.5,11
4527,DJYuzDKS__pFhf7Ogf5h_w,Varley,Cocktail Bars,63 W 100th S,1260.0255621504814,2.0,4.0,96
4527,vJJ6enMnFiArmq5ImiLI-A,Spritz!,Cocktail Bars,110 W 300th S,1270.9499160470966,,5.0,2
4527,eHldIMxNfWwJGYr_oqrvLg,Toro Rosa,Tapas/Small Plates,110 W 300th S,1273.7776258914726,,2.7,7
4527,iho_nJ1rcUMPrrMReUyBAg,Ibiza Ultra-Lounge,Dance Clubs,180W 400S,1274.5415550946695,,2.4,14
4527,0V4ozXqsyYJZUSsOhg-wFA,Spritz,Bars,110 W Broadway,1277.3515393038172,,0.0,0
4527,8cgpzIB6jLgNcC2xVvo68A,Dubaiut,Lounges,180 W 400th S,1279.158853906166,,2.3,3
4527,XDUlenDAc_hy7FesXFbeTg,Ivy & Varley,Bars,55 W 100th S,1282.2700885298275,2.0,4.1,436
4527,8N9wVU3ndGDCMRBQe0WDUQ,Homecoming Southern Kitchen & Bar,Southern,77 W 200th S,1294.066690948538,,2.4,62
4527,U-DeCR_5xax4KvfX20zmgg,Spencer's For Steaks and Chops Salt Lake City,Steakhouses,255 S West Temple,1318.5280507644102,4.0,3.4,318
